"cdatetime","address","district","beat","grid","crimedescr","ucr_ncic_code","latitude","longitude"
"5872","1/25/06 0:15","450 N ST",3,"3A        ",762,"594(B)(2)(A) VANDALISM/ -$400",2999,38.57725646,-121.5029189
"5873","1/25/06 0:50","14TH ST / C ST",3,"3A        ",715,"211 PC  ROBBERY UNSPECIFIED",1299,38.58647665,-121.4845539
"5874","1/25/06 1:00","232 33RD ST",3,"3C        ",801,"594(B)(1)PC  VANDALISM +$400",2999,38.58000574,-121.4583676
"5875","1/25/06 1:10","1814 E ST",3,"3B        ",726,"BATTERY - I RPT",7000,38.58239929,-121.4797242
"5876","1/25/06 1:27","2506 35TH ST",6,"6A        ",1013,"245(A)(1)AWDW/NO FIREARM/CIVIL",1315,38.55450173,-121.4673106
"5877","1/25/06 1:35","3500 44TH ST",6,"6A        ",1034,"NON INJ HR/MAIL OUT REPORT",7000,38.54304388,-121.4557181
"5878","1/25/06 2:00","6062 WINDBREAKER WAY",5,"5C        ",1653,"594(B)(1)PC  VANDALISM +$400",2999,38.44864964,-121.431834
"5879","1/25/06 2:00","6363 HERMOSA ST",4,"4B        ",1326,"594(B)(1)PC  VANDALISM +$400",2999,38.51053389,-121.4800276
"5880","1/25/06 2:00","330 N ST",3,"3A        ",762,"459 PC  BURGLARY VEHICLE",2299,38.57787671,-121.5041214
"5881","1/25/06 2:30","1831 SPRING PARK DR",1,"1B        ",401,"10851(A)VC TAKE VEH W/O OWNER",2404,38.63067848,-121.5035265
"5882","1/25/06 2:47","62ND AVE / 21ST ST",5,"5A        ",1364,"TOWED/STORED VEHICLE",7000,38.4948468,-121.4912459
"5883","1/25/06 3:00","FAIRFIELD ST / SANTIAGO AVE",2,"2B        ",563,"11364 HS POSS DRUG PARAPH",3599,38.61202895,-121.4531127
"5884","1/25/06 3:15","1998 SAN JUAN RD",1,"1B        ",411,"594(B)(2)(A) VANDALISM/ -$400",2999,38.62538799,-121.5076029
"5885","1/25/06 3:30","208 COOKINGHAM WAY",2,"2B        ",531,"459 PC  BURGLARY VEHICLE",2299,38.62444145,-121.462682
"5886","1/25/06 3:58","40TH ST / BROADWAY",6,"6A        ",1014,"NARCOTICS SUSP/EVID/ACT- I RPT",7000,38.54679037,-121.4606267
"5887","1/25/06 4:00","6205 RIVERSIDE BLVD",4,"4C        ",1265,"487(A) PC GRAND THEFT",2303,38.51385568,-121.5292089
"5888","1/25/06 4:35","HWY 99 / 12TH AVE",6,"6A        ",1041,"10851(A)VC TAKE VEH W/O OWNER",2404,38.54116369,-121.473693
"5889","1/25/06 5:45","512 HARTNELL PL",3,"3C        ",876,"459 PC  BURGLARY RESIDENCE",2204,38.56667405,-121.4148963
"5890","1/25/06 6:38","7578 RIVER RANCH WAY",4,"4C        ",1297,"10851(A)VC TAKE VEH W/O OWNER",2404,38.47995503,-121.5108445
"5891","1/25/06 6:58","FRANKLIN BLVD / SHINING STAR DR",5,"5B        ",1602,"TOWED/STORED VEHICLE",7000,38.4875421,-121.4549812
"5892","1/25/06 7:25","ALTOS AVE / ACACIA AVE",2,"2B        ",543,"10851 VC AUTO THEFT LOCATE",2404,38.62127582,-121.4481729
"5893","1/25/06 7:46","4451 GATEWAY PARK BLVD",1,"1A        ",306,"PROB VIOLA/FEL-MISD - I RPT",7000,38.65407136,-121.5048798
"5894","1/25/06 7:55","1300 N C ST",3,"3A        ",706,"5150 WI DANGER SELF/OTHERS",7000,38.59102751,-121.4835098
"5895","1/25/06 8:00","1117 T ST",3,"3A        ",774,"1708 US   THEFT OF MAIL",2310,38.56890733,-121.4962231
"5896","1/25/06 8:00","2630 STONECREEK DR",1,"1B        ",435,"BURGLARY - I RPT",7000,38.61328803,-121.4913982
"5897","1/25/06 8:00","716 23RD ST",3,"3B        ",727,"THREATS - I RPT",7000,38.57834697,-121.4750103
"5898","1/25/06 8:11","2701 DORINE WAY",1,"1C        ",436,"TOWED/STORED VEHICLE",7000,38.61509104,-121.4861775
"5899","1/25/06 8:15","1713 25TH ST",3,"3B        ",768,"10851(A)VC TAKE VEH W/O OWNER",2404,38.56687886,-121.4765951
"5900","1/25/06 8:18","1711 G ST",3,"3B        ",726,"12020(A)(4) PC DIRK/DAGGER",5212,38.58121716,-121.4818667
"5901","1/25/06 8:22","CARLSON DR / J ST",3,"3C        ",886,"TOWED/STORED VEHICLE",7000,38.56636818,-121.4284238
"5902","1/25/06 8:30","16 CASA LINDA CT",5,"5A        ",1394,"459 PC  BURGLARY RESIDENCE",2204,38.48362651,-121.4824978
"5903","1/25/06 8:30","1342 PALOMAR CIR",4,"4C        ",1279,"MISSING PERSON",7000,38.49793266,-121.5076046
"5904","1/25/06 8:38","14TH AVE / MARTIN LUTHER KING JR BLVD",6,"6A        ",1042,"TOWED/STORED VEH-14602.6",7000,38.53952458,-121.4647617
"5905","1/25/06 8:43","7TH ST / L ST",3,"3M        ",742,"11357(B)HS POSS -28.5GR MARIJ",3562,38.5791674,-121.4984069
"5906","1/25/06 8:50","34TH ST / Y ST",6,"6A        ",1002,"TOWED/STORED VEHICLE",7000,38.5550754,-121.4684533
"5907","1/25/06 8:56","48TH ST / J ST",3,"3C        ",834,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.56702195,-121.4436889
"5908","1/25/06 8:57","3534 NORTHGATE BLVD",1,"1C        ",419,"20002(A) HIT/RUN",5401,38.63115849,-121.4747614
"5909","1/25/06 9:00","1861 GLENROSE AVE",2,"2C        ",567,"10851(A)VC TAKE VEH W/O OWNER",2404,38.61499899,-121.423449
"5910","1/25/06 9:00","1200 RIVERA DR",2,"2B        ",525,"459 PC  BURGLARY RESIDENCE",2204,38.62860503,-121.4385176
"5911","1/25/06 9:00","2787 ALTOS AVE",2,"2B        ",552,"484 PETTY THEFT/LICENSE PLATE",2399,38.61833093,-121.4484897
"5912","1/25/06 9:07","46 RIVERSTAR CIR",4,"4C        ",1269,"FOUND PROPERTY - I RPT",7000,38.49488316,-121.5276499
"5913","1/25/06 9:12","2162 MATSON DR",5,"5A        ",1393,"422 PC THREAT/INTENT TO TERROR",1602,38.48586717,-121.4892835
"5914","1/25/06 9:17","DORINE WAY / ATHENA AVE",1,"1C        ",436,"10851 VC AUTO THEFT LOCATE",2404,38.61355775,-121.4853206
"5915","1/25/06 9:30","1915 I ST",3,"3B        ",736,"VANDALISM - I RPT",7000,38.57818313,-121.4800802
"5916","1/25/06 9:35","RIVERSIDE BLVD / FLORIN RD",4,"4C        ",1251,"THREATS - I RPT",7000,38.51006027,-121.5427657
"5917","1/25/06 9:39","19TH ST / W ST",3,"3B        ",786,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.56276169,-121.4874147
"5918","1/25/06 9:39","QUINBY WAY / BEECHNUT WAY",5,"5B        ",1603,"10851 VC AUTO THEFT LOCATE",2404,38.47990166,-121.4512387
"5919","1/25/06 9:41","65TH ST / 4TH AVE",6,"6B        ",1111,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.54826969,-121.4278799
"5920","1/25/06 9:45","3233 43RD ST",6,"6A        ",1034,"11364 HS POSS DRUG PARAPH",3599,38.54501602,-121.4564199
"5921","1/25/06 9:56","2118 FLORIN RD",5,"5A        ",1364,"5150 WI DANGER SELF/OTHERS",7000,38.49536971,-121.4902673
"5922","1/25/06 9:58","3533 21ST AVE",6,"6A        ",1061,"TOWED/STORED VEH-14602.6",7000,38.53385981,-121.4689574
"5923","1/25/06 10:00","5713 REXLEIGH DR",5,"5C        ",1661,"5150 WI DANGER SELF/OTHERS",7000,38.44512092,-121.440804
"5924","1/25/06 10:00","4220 13TH AVE",6,"6A        ",1053,"MISSING PERSON",7000,38.54010468,-121.4572509
"5925","1/25/06 10:00","54 QUAY CT",4,"4C        ",1265,"FOUND PROPERTY - I RPT",7000,38.51270679,-121.5302929
"5926","1/25/06 10:00","100 CADILLAC DR",3,"3C        ",878,"459 PC  BURGLARY VEHICLE",2299,38.57227839,-121.4192296
"5927","1/25/06 10:10","1401 BROADWAY",4,"4A        ",905,"211 PC ROBBERY- BUSINESS",1299,38.56250667,-121.4943622
"5928","1/25/06 10:17","STOCKTON BLVD / BROADWAY",6,"6A        ",1007,"TOWED/STORED VEHICLE",7000,38.54675579,-121.4538401
"5929","1/25/06 10:25","5165 VILLAGE STAR DR",5,"5C        ",1644,"PROTECTIVE CUSTODY-I RPT",7000,38.4538236,-121.4426705
"5930","1/25/06 10:30","7TH ST / K ST",3,"3M        ",742,"9.04.050 A DRINKING IN PUBLIC",7399,38.58026647,-121.4979339
"5931","1/25/06 10:30","15 WESTLITE CT",4,"4C        ",1263,"594(B)(2)(A) VANDALISM/ -$400",2999,38.50081583,-121.5320589
"5932","1/25/06 10:31","2400 14TH ST",4,"4A        ",905,"NARCOTICS SUSP/EVID/ACT- I RPT",7000,38.56330538,-121.4949091
"5933","1/25/06 10:36","CHESTNUT HILL DR / NOTRE DAME DR",3,"3C        ",1115,"TOWED/STORED VEH-14602.6",7000,38.54900615,-121.3982115
"5934","1/25/06 10:45","1030 15TH ST",3,"3M        ",745,"FOUND PROPERTY - I RPT",7000,38.57766475,-121.4869857
"5935","1/25/06 10:45","13TH AVE / 47TH ST",6,"6A        ",1053,"TOWED/STORED VEH-14602.6",7000,38.54032454,-121.4514664
"5936","1/25/06 10:50","CALHOUN CT / MACARTHUR ST",2,"2A        ",236,"4140 BP  POSS OF HYPO NEEDLE",3599,38.64494007,-121.4282908
"5937","1/25/06 10:56","3500 FLORIN RD",5,"5B        ",1367,"148.4(A)PC TAMPER FIRE PROT EQ",4803,38.49407763,-121.4673944
"5938","1/25/06 11:00","1724 FRIENZA AVE",2,"2C        ",567,"10851(A)VC TAKE VEH W/O OWNER",2404,38.61266168,-121.4261103
"5939","1/25/06 11:00","8421 SERIO WAY",5,"5C        ",1654,"10851(A)VC TAKE VEH W/O OWNER",2404,38.44896749,-121.4097842
"5940","1/25/06 11:00","3532 20TH AVE",6,"6A        ",1061,"11350(B)HS POSSESS QUAALUDES",3582,38.53425638,-121.4686118
"5941","1/25/06 11:00","STOCKTON BLVD / BROADWAY",6,"6A        ",1007,"TOWED/STORED VEH-14602.6",7000,38.54675579,-121.4538401
"5942","1/25/06 11:11","BROADWAY / 44TH ST",6,"6A        ",1015,"TOWED/STORED VEH-14602.6",7000,38.54676816,-121.455882
"5943","1/25/06 11:18","ALHAMBRA BLVD / X ST",6,"6A        ",1001,"TOWED/STORED VEH-14602.6",7000,38.55735109,-121.471902
"5944","1/25/06 11:20","28TH ST / G ST",3,"3B        ",728,"TRAFFIC-ACCIDENT INJURY",5400,38.57711951,-121.4677888
"5945","1/25/06 11:27","55TH ST / M ST",3,"3C        ",846,"TOWED/STORED VEH-14602.6",7000,38.56181365,-121.4375953
"5946","1/25/06 11:30","3871 JEFFREY AVE",4,"4B        ",958,"242 PC  BATTERY CIVILIAN",1313,38.53789542,-121.4808562
"5947","1/25/06 11:40","50TH ST / BROADWAY",6,"6B        ",1019,"TOWED/STORED VEH-14602.6",7000,38.54672494,-121.4467668
"5948","1/25/06 11:41","MARYSVILLE BLVD / WIND CREEK DR",2,"2A        ",214,"TRAFFIC-ACCIDENT INJURY",5400,38.65771652,-121.4434361
"5949","1/25/06 11:45","38TH ST / 4TH AVE",6,"6A        ",1014,"TOWED/STORED VEH-14602.6",7000,38.54963467,-121.4652524
"5950","1/25/06 11:46","340 LINDLEY DR",2,"2B        ",541,"TRAFFIC-ACCIDENT INJURY",5400,38.62058633,-121.4574188
"5951","1/25/06 11:52","800 BRIGHT CT",2,"2A        ",236,"4140 BP  POSS OF HYPO NEEDLE",3599,38.64430882,-121.4277987
"5952","1/25/06 12:00","POCKET RD / ALMA VISTA WAY",4,"4C        ",1298,"NARCOTICS SUSP/EVID/ACT- I RPT",7000,38.48123472,-121.5076289
"5953","1/25/06 12:00","7996 LA RIVIERA DR",3,"3C        ",898,"459 PC  BURGLARY VEHICLE",2299,38.55743172,-121.4063761
"5954","1/25/06 12:00","3418 MAS AMILOS WAY",1,"1A        ",102,"459 PC  BURGLARY VEHICLE",2299,38.68165784,-121.5376811
"5955","1/25/06 12:00","8090 FOLSOM BLVD",3,"3C        ",1101,"484 PETTY THEFT-SHOPLIFT",2303,38.54915301,-121.4096655
"5956","1/25/06 12:00","1949 ARDEN WAY",2,"2C        ",620,"508 PC   EMBEZZLEMENT/EMPLOYEE",2799,38.59683958,-121.4206076
"5957","1/25/06 12:01","1250 WHITNEY AVE",3,"3A        ",764,"594(B)(1)VANDALISM GRAF +$400",2999,38.57100991,-121.4935219
"5958","1/25/06 12:01","38TH AVE / MCLAREN AVE",4,"4C        ",1301,"TRAFFIC-ACCIDENT INJURY",5400,38.51898355,-121.5006857
"5959","1/25/06 12:10","2ND AVE / STOCKTON BLVD",6,"6A        ",1005,"TOWED/STORED VEH-14602.6",7000,38.55117621,-121.4554708
"5960","1/25/06 12:12","1625 26TH ST",3,"3B        ",768,"459 PC  BURGLARY RESIDENCE",2204,38.5670193,-121.4748628
"5961","1/25/06 12:19","2150 STOCKTON BLVD",6,"6B        ",1003,"MISSING PERSON",7000,38.55727813,-121.4614322
"5962","1/25/06 12:20","4956 MACK RD",5,"5B        ",1621,"THREATS - I RPT",7000,38.4735965,-121.4436724
"5963","1/25/06 12:30","7235 ALPINE FROST DR",5,"5C        ",1637,"459 PC  BURGLARY RESIDENCE",2204,38.46030551,-121.419539
"5964","1/25/06 12:30","3351 FRANKLIN BLVD",4,"4A        ",937,"459 PC  BURGLARY VEHICLE",2299,38.54435543,-121.4757183
"5965","1/25/06 12:37","310 ZEPHYR RANCH DR",4,"4C        ",1282,"CASUALTY REPORT",7000,38.49261747,-121.5510111
"5966","1/25/06 12:40","1ST AVE / ALHAMBRA BLVD",6,"6A        ",1011,"TOWED/STORED VEH-14602.6",7000,38.55513128,-121.4728661
"5967","1/25/06 12:41","K ST / 8TH ST",3,"3M        ",742,"3056 PAROLE VIO - I RPT",7000,38.57991197,-121.4966071
"5968","1/25/06 12:45","2530 WAH AVE",4,"4B        ",1356,"242 PC  BATTERY CIVILIAN",1313,38.50039746,-121.480381
"5969","1/25/06 12:50","2121 GRAND AVE",2,"2A        ",517,"11350(A)HS POSS CNTRL SUBST",3532,38.6369007,-121.4174182
"5970","1/25/06 12:52","6879 14TH AVE",6,"6C        ",1121,"415(1) PC DISTURB PEACE/FIGHT",5311,38.54146972,-121.4254625
"5971","1/25/06 13:00","2646 ALBATROSS WAY",2,"2C        ",568,"POSS STOLEN VEHICLE- I RPT",7000,38.61370233,-121.422231
"5972","1/25/06 13:04","8581 FOLSOM BLVD",3,"3C        ",1116,"10851 VC AUTO THEFT LOCATE",2404,38.5490874,-121.3870109
"5973","1/25/06 13:05","3066 FREEPORT BLVD",4,"4A        ",925,"GANG ACTIVITY - I RPT",7000,38.5488551,-121.4908853
"5974","1/25/06 13:07","3639 4TH AVE",6,"6A        ",1013,"TOWED/STORED VEHICLE",7000,38.55033897,-121.4667332
"5975","1/25/06 13:09","14TH AVE / 65TH ST",6,"6B        ",1058,"VANDALISM - I RPT",7000,38.53958509,-121.4286068
"5976","1/25/06 13:16","1200 N B ST",3,"3A        ",706,"SUSP PERS-NO CRIME - I RPT",7000,38.59007055,-121.4856685
"5977","1/25/06 13:20","5500 MACK RD",5,"5C        ",1623,"TOWED/STORED VEH-14602.6",7000,38.47345298,-121.4355908
"5978","1/25/06 13:25","2ND AVE / STOCKTON BLVD",6,"6A        ",1005,"TOWED/STORED VEHICLE",7000,38.55117621,-121.4554708
"5979","1/25/06 13:30","5641 FREEPORT BLVD",4,"4B        ",986,"FOUND PROPERTY - I RPT",7000,38.52289837,-121.4973097
"5980","1/25/06 13:30","3RD ST / K ST",3,"3M        ",742,"594(B)(1)PC  VANDALISM +$400",2999,38.58165678,-121.5032275
"5981","1/25/06 13:35","301 DOOLITTLE ST",2,"2A        ",236,"602.5 PC ENTRY OF PROPERTY",5707,38.64317482,-121.425595
"5982","1/25/06 13:35","STOCKTON BLVD / 7TH AVE",6,"6A        ",1035,"TOWED/STORED VEH-14602.6",7000,38.54524705,-121.453002
"5983","1/25/06 13:45","BROADWAY / 3RD AVE",6,"6A        ",1013,"TOWED/STORED VEH-14602.6",7000,38.55187781,-121.4687673
"5984","1/25/06 13:50","5770 FREEPORT BLVD",4,"4C        ",985,"FOUND PROPERTY - I RPT",7000,38.52199137,-121.4990149
"5985","1/25/06 14:00","2338 FRUITRIDGE RD",4,"4B        ",987,"484 PC   PETTY THEFT/INSIDE",2308,38.52438889,-121.4840933
"5986","1/25/06 14:00","7621 23RD ST",5,"5A        ",1503,"MISSING PERSON",7000,38.47998982,-121.4828734
"5987","1/25/06 14:00","1485 PEBBLEWOOD DR",1,"1C        ",414,"BURGLARY - I RPT",7000,38.62210918,-121.4954411
"5988","1/25/06 14:00","2319 68TH AVE",5,"5A        ",1364,"FRAUD OR BUNCO - I RPT",7000,38.49050038,-121.4832865
"5989","1/25/06 14:00","33RD ST / BROADWAY",6,"6A        ",1012,"TOWED/STORED VEH-14602.6",7000,38.55385441,-121.4704591
"5990","1/25/06 14:02","BROADWAY / 3RD AVE",6,"6A        ",1013,"TOWED/STORED VEH-14602.6",7000,38.55187781,-121.4687673
"5991","1/25/06 14:14","RALEY BLVD / I 80 EB",2,"2A        ",506,"TRAFFIC-ACCIDENT INJURY",5400,38.64268168,-121.4291563
"5992","1/25/06 14:19","1695 ARDEN WAY",2,"2C        ",616,"484 PC PETTY THEFT",2399,38.6017616,-121.4258271
"5993","1/25/06 14:30","1100 17TH ST",3,"3M        ",746,"BATTERY - I RPT",7000,38.57642774,-121.4848294
"5994","1/25/06 14:30","809 UNION ST",2,"2B        ",523,"HAZARDOUS SITUATION - I RPT",7000,38.62821864,-121.4472475
"5995","1/25/06 14:30","20 LIGHT SKY CT",6,"6C        ",1427,"SUSP PERS-NO CRIME - I RPT",7000,38.51236009,-121.3802909
"5996","1/25/06 14:30","ARDEN WAY / BLUMENFELD DR",2,"2C        ",605,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.6051444,-121.4381004
"5997","1/25/06 14:39","ARDEN WAY / HERITAGE LN",2,"2C        ",619,"NON INJ HR/MAIL OUT REPORT",7000,38.60034763,-121.4286413
"5998","1/25/06 14:40","6800 CUNNINGHAM WAY",6,"6C        ",1443,"211 PC  ROBBERY UNSPECIFIED",1299,38.50482469,-121.4270608
"5999","1/25/06 14:40","OLMSTEAD DR / HUBER CT",2,"2B        ",531,"10851 VC AUTO THEFT LOCATE",2404,38.62298046,-121.4644292
"6000","1/25/06 14:44","G ST / 10TH ST",3,"3A        ",724,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.58358534,-121.4920473
"6001","1/25/06 14:50","3515 BROADWAY",6,"6A        ",1013,"TOWED/STORED VEH-14602.6",7000,38.55120344,-121.4678177
"6002","1/25/06 14:52","2505 RIVERSIDE BLVD",4,"4A        ",905,"484 PETTY THEFT-SHOPLIFT",2303,38.56201402,-121.4972545
"6003","1/25/06 14:57","8515 LA RIVIERA DR",3,"3C        ",899,"FOUND PROPERTY - I RPT",7000,38.56048459,-121.3893645
"6004","1/25/06 14:58","4TH AVE / 35TH ST",6,"6A        ",1022,"TOWED/STORED VEH-14602.6",7000,38.55060706,-121.4689027
"6005","1/25/06 15:05","1695 ARDEN WAY",2,"2C        ",616,"484 PETTY THEFT-SHOPLIFT",2303,38.6017616,-121.4258271
"6006","1/25/06 15:11","1330 N B ST",3,"3A        ",706,"245(A)(1)AWDW/NO FIREARM/CIVIL",1315,38.58933294,-121.4840539
"6007","1/25/06 15:25","AUBURN BLVD / CONNIE DR",2,"2C        ",558,"TRAFFIC ARREST FOR DA-I RPT",7000,38.62302147,-121.4199118
"6008","1/25/06 15:28","N 10TH ST / N B ST",3,"3A        ",705,"11357(B)HS POSS -28.5GR MARIJ",3562,38.59127025,-121.4887072
"6009","1/25/06 15:30","42ND ST / J ST",3,"3C        ",834,"THREATS - I RPT",7000,38.56887003,-121.4505999
"6010","1/25/06 15:30","MORTONO ST / OKINAWA ST",6,"6C        ",1407,"459 PC  BURGLARY-UNSPECIFIED",2299,38.51301073,-121.3911196
"6011","1/25/06 15:30","5750 VELMA WAY",6,"6B        ",1401,"459 PC  BURGLARY RESIDENCE",2204,38.52224996,-121.4387144
"6012","1/25/06 15:30","1650 RESPONSE RD",2,"2C        ",628,"NON INJ HR/MAIL OUT REPORT",7000,38.59657483,-121.4303406
"6013","1/25/06 15:40","1108 WESTLYNN WAY",4,"4C        ",1276,"273.6(A) PC VIO DV COURT ORDER",5007,38.50707525,-121.5190249
"6014","1/25/06 15:41","1695 ARDEN WAY",2,"2C        ",616,"484 PETTY THEFT-SHOPLIFT",2303,38.6017616,-121.4258271
"6015","1/25/06 15:42","34TH ST / BROADWAY",6,"6A        ",1013,"TOWED/STORED VEH-14602.6",7000,38.5527076,-121.469478
"6016","1/25/06 15:45","7800 AMHERST ST",5,"5A        ",1501,"422 PC THREAT/INTENT TO TERROR",1602,38.47426976,-121.4983924
"6017","1/25/06 16:00","RIO LINDA BLVD / ELEANOR AVE",2,"2B        ",553,"10851(A)VC TAKE VEH W/O OWNER",2404,38.61655968,-121.4461619
"6018","1/25/06 16:00","901 NORTH AVE",2,"2A        ",503,"459 PC  BURGLARY RESIDENCE",2204,38.64062392,-121.4464861
"6019","1/25/06 16:15","6600 RANCHO MADERA WAY",6,"6C        ",1443,"10851(A)VC TAKE VEH W/O OWNER",2404,38.50713141,-121.4243199
"6020","1/25/06 16:30","7000 FRANKLIN BLVD",5,"5B        ",1359,"10851(A)VC TAKE VEH W/O OWNER",2404,38.49940254,-121.4627597
"6021","1/25/06 16:30","5TH ST / BROADWAY",4,"4A        ",909,"484 PETTY THEFT/LICENSE PLATE",2399,38.56559378,-121.5072531
"6022","1/25/06 16:30","8500 FOLSOM BLVD",3,"3C        ",1115,"SAFEKEEPING - I RPT",7000,38.5470745,-121.3927171
"6023","1/25/06 16:30","4700 STOCKTON BL",6,"6B        ",1084,"3056 PAROLE VIO - I RPT",7000,38.5319862,-121.4459336
"6024","1/25/06 16:33","7813 37TH AVE",6,"6C        ",1405,"10851 VC AUTO THEFT LOCATE",2404,38.51993158,-121.41256
"6025","1/25/06 16:35","8TH ST / K ST",3,"3M        ",742,"MISSING PERSON I RPT",7000,38.57991197,-121.4966071
"6026","1/25/06 16:40","198 EL CAMINO AVE",2,"2C        ",601,"496(A) RECEIVE STOLEN PROPERTY",2803,38.61084302,-121.4619761
"6027","1/25/06 16:49","34TH ST / BROADWAY",6,"6A        ",1013,"TOWED/STORED VEH-14602.6",7000,38.5527076,-121.469478
"6028","1/25/06 17:00","800 KEMBLE ST",4,"4A        ",903,"THREATS - I RPT",7000,38.56089025,-121.5047395
"6029","1/25/06 17:00","7456 FRANKLIN BLVD",5,"5B        ",1602,"11364 HS POSS DRUG PARAPH",3599,38.48791288,-121.4555792
"6030","1/25/06 17:00","2225 23RD ST",3,"3B        ",787,"459 PC  BURGLARY VEHICLE",2299,38.56150067,-121.4817231
"6031","1/25/06 17:02","1750 AUBURN BLVD",2,"2C        ",567,"MISSING PERSON",7000,38.61924127,-121.4250633
"6032","1/25/06 17:03","MARTIN LUTHER KING JR BLVD / 7TH AVE",6,"6A        ",1032,"TOWED/STORED VEH-14602.6",7000,38.54528535,-121.464715
"6033","1/25/06 17:09","S WATT AVE / 43RD AVE",6,"6C        ",1409,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.51476184,-121.3699458
"6034","1/25/06 17:15","7971 CACERES WAY",5,"5B        ",1618,"459 PC  BURGLARY RESIDENCE",2204,38.46872071,-121.4519324
"6035","1/25/06 17:30","3555 AUBURN BLVD",2,"2A        ",509,"MISSING PERSON",7000,38.63862878,-121.3815598
"6036","1/25/06 17:30","14TH AVE / FREEPORT BLVD",4,"4A        ",947,"459 PC  BURGLARY VEHICLE",2299,38.54120381,-121.4918839
"6037","1/25/06 17:37","16TH ST / I ST",3,"3M        ",736,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.579198,-121.4847429
"6038","1/25/06 17:40","2ND ST / K ST",3,"3M        ",741,"WARRANT SERVED - I RPT",7000,38.58203886,-121.5046032
"6039","1/25/06 17:50","4020 FLORIN RD",5,"5B        ",1369,"475(A)PC POSS FORGED CHK/NOTE",2506,38.49356691,-121.4597045
"6040","1/25/06 17:50","611 16TH ST",3,"3B        ",726,"TRAFFIC - I RPT",7000,38.5820634,-121.4832039
"6041","1/25/06 17:53","EVERGREEN ST / SANTIAGO AVE",2,"2B        ",564,"20002(A) HIT/RUN",5401,38.6120344,-121.4438767
"6042","1/25/06 17:58","Y ST / BROADWAY",6,"6A        ",1001,"5150 WI DANGER SELF/OTHERS",7000,38.55612335,-121.4724356
"6043","1/25/06 18:00","1765 CHALLENGE WAY",2,"2C        ",628,"459 PC  BURGLARY VEHICLE",2299,38.59753852,-121.4264174
"6044","1/25/06 18:00","424 HOWE AVE",3,"3C        ",877,"484 PC   PETTY THEFT/INSIDE",2308,38.5732988,-121.4135687
"6045","1/25/06 18:00","1709 Q ST",3,"3B        ",766,"459 PC  BURGLARY VEHICLE",2299,38.5701967,-121.4865708
"6046","1/25/06 18:09","2217 MIDDLEBERRY RD",2,"2C        ",606,"5150 WI DANGER SELF/OTHERS",7000,38.60558911,-121.4257578
"6047","1/25/06 18:30","ELEANOR AVE / NORWOOD AVE",2,"2B        ",552,"243(D) PC BATT/CIVILIAN W/INJ",1315,38.61684415,-121.4569468
"6048","1/25/06 18:30","2809 OCCIDENTAL DR",3,"3C        ",1106,"10851(A)VC TAKE VEH W/O OWNER",2404,38.55408112,-121.3935632
"6049","1/25/06 18:30","1729 G ST",3,"3B        ",726,"10851(A)VC TAKE VEH W/O OWNER",2404,38.58105799,-121.4812732
"6050","1/25/06 18:32","2267 ANTON WAY",1,"1A        ",115,"PROTECTIVE CUSTODY-I RPT",7000,38.66842409,-121.5093439
"6051","1/25/06 18:32","NORTH AVE / RIPLEY ST",2,"2A        ",237,"20002(A) HIT/RUN",5401,38.63991928,-121.4137628
"6052","1/25/06 18:45","2451 MEADOWVIEW RD",5,"5A        ",1396,"FAMILY DISTURBANCE - I RPT",7000,38.48306838,-121.4774573
"6053","1/25/06 18:45","3630 24TH AVE",6,"6A        ",1071,"487(A) PC GRAND THEFT",2303,38.53064464,-121.4672369
"6054","1/25/06 19:00","12TH ST / E ST",3,"3A        ",715,"12022.1 PC COMMIT FEL ON BAIL",5212,38.58506592,-121.4884229
"6055","1/25/06 19:00","545 K ST",3,"3M        ",742,"MISSING PERSON",7000,38.58052209,-121.4986248
"6056","1/25/06 19:00","2150 STOCKTON BLVD",6,"6B        ",1003,"CASUALTY REPORT",7000,38.55727813,-121.4614322
"6057","1/25/06 19:00","W ST / 10TH ST",3,"3A        ",784,"459 PC  BURGLARY VEHICLE",2299,38.56602524,-121.4996535
"6058","1/25/06 19:00","5926 CAMELLIA AVE",3,"3C        ",879,"FRAUD OR BUNCO - I RPT",7000,38.56990044,-121.4263983
"6059","1/25/06 19:10","113 K ST",3,"3M        ",741,"484 PETTY THEFT-SHOPLIFT",2303,38.58245363,-121.5052755
